W Go 7E,33:F8:18:42:D1:C4,2017,12,28,21,32,28
W Go 18,15:4B:F3:82:C2:E4,2017,12,28,21,35,2
W Go 0E,14:E9:63:B3:32:18,2017,12,28,21,36,4
W Go 18,15:3A:AB:71:12:7D,2017,12,28,21,40,9
W Go 0E,14:E9:63:B3:32:18,2017,12,28,21,40,15
BL0024,E8:18:63:CD:02:6B,2017,12,28,21,41,40
W Go 0E,14:E9:63:B3:32:18,2017,12,28,21,41,40
BL0090,E8:18:63:CD:00:E8,2017,12,28,21,41,49
W Go 18,15:3A:AB:71:12:7D,2017,12,28,21,42,0
W Go 0E,23:D9:FD:F2:0C:C4,2017,12,28,21,43,49
BL0024,E8:18:63:CD:02:6B,2017,12,28,21,43,51
BL0090,E8:18:63:CD:00:E8,2017,12,28,21,44,0
BL0090,E8:18:63:CD:00:E8,2017,12,28,21,44,1
W Go 0E,23:D9:FD:F2:0C:C4,2017,12,28,21,44,2
W Go 18,15:3A:AB:71:12:7D,2017,12,28,21,44,8
W Go 18,15:3A:AB:71:12:7D,2017,12,28,21,44,9
W Go 18,15:3A:AB:71:12:7D,2017,12,28,21,46,23
W Go 0E,23:D9:FD:F2:0C:C4,2017,12,28,21,46,23
W Go 18,15:3A:AB:71:12:7D,2017,12,28,21,53,56
W Go 18,15:3A:AB:71:12:7D,2017,12,28,21,53,57
W Go 0E,23:D9:FD:F2:0C:C4,2017,12,28,21,54,3
W Go 0E,23:D9:FD:F2:0C:C4,2017,12,28,21,55,7
W Go 18,12:BE:29:9D:DD:5D,2017,12,28,21,56,43
W Go 18,12:BE:29:9D:DD:5D,2017,12,28,21,56,44
BL0090,E8:18:63:CD:00:E8,2017,12,28,21,56,47
W Go 0E,23:D9:FD:F2:0C:C4,2017,12,28,21,56,50
W Go 18,12:BE:29:9D:DD:5D,2017,12,28,21,57,9
BL0024,E8:18:63:CD:02:6B,2017,12,28,21,57,15
W Go 7E,20:24:43:6C:51:43,2017,12,28,21,57,21
W Go 0E,09:7C:B5:31:39:AD,2017,12,28,21,57,49
W Go 0E,09:7C:B5:31:39:AD,2017,12,28,21,57,50
BL0024,E8:18:63:CD:02:6B,2017,12,28,21,57,53
W Go 7E,20:24:43:6C:51:43,2017,12,28,21,57,55
W Go 0E,09:7C:B5:31:39:AD,2017,12,28,21,57,58
BL0090,E8:18:63:CD:00:E8,2017,12,28,21,58,3
BL0090,E8:18:63:CD:00:E8,2017,12,28,21,58,4
W Go 18,12:BE:29:9D:DD:5D,2017,12,28,21,58,13
W Go 7E,11:6C:41:2D:47:F1,2017,12,28,22,0,28
BL0024,E8:18:63:CD:02:6B,2017,12,28,22,1,14
BL0090,E8:18:63:CD:00:E8,2017,12,28,22,1,18
W Go 0E,09:7C:B5:31:39:AD,2017,12,28,22,1,26
W Go 0E,09:7C:B5:31:39:AD,2017,12,28,22,1,27
W Go 18,12:BE:29:9D:DD:5D,2017,12,28,22,1,37
W Go 7E,11:6C:41:2D:47:F1,2017,12,28,22,3,15
W Go 7E,11:6C:41:2D:47:F1,2017,12,28,22,5,31
W Go 0E,09:7C:B5:31:39:AD,2017,12,28,22,6,38
W Go 0E,09:7C:B5:31:39:AD,2017,12,28,22,6,39
W Go 18,12:BE:29:9D:DD:5D,2017,12,28,22,8,44
W Go 0E,09:7C:B5:31:39:AD,2017,12,28,22,11,7
W Go 18,17:39:F0:18:39:31,2017,12,28,22,12,17
W Go 0E,09:7C:B5:31:39:AD,2017,12,28,22,12,24
BL0024,E8:18:63:CD:02:6B,2017,12,28,22,12,38
BL0024,E8:18:63:CD:02:6B,2017,12,28,22,12,39
BL0090,E8:18:63:CD:00:E8,2017,12,28,22,12,49
W Go 0E,27:CE:72:96:D4:58,2017,12,28,22,12,53
W Go 0E,27:CE:72:96:D4:58,2017,12,28,22,12,54
W Go 18,17:39:F0:18:39:31,2017,12,28,22,12,56
W Go 0E,27:CE:72:96:D4:58,2017,12,28,22,13,28
BL0090,E8:18:63:CD:00:E8,2017,12,28,22,13,42
W Go 18,17:39:F0:18:39:31,2017,12,28,22,14,12
W Go 18,17:39:F0:18:39:31,2017,12,28,22,14,13
W Go 0E,27:CE:72:96:D4:58,2017,12,28,22,15,27
W Go 18,17:39:F0:18:39:31,2017,12,28,22,16,42
W Go 0E,27:CE:72:96:D4:58,2017,12,28,22,21,21
W Go 0E,27:CE:72:96:D4:58,2017,12,28,22,21,22
W Go 0E,27:CE:72:96:D4:58,2017,12,28,22,25,7
W Go 0E,2E:F5:86:85:2B:A5,2017,12,28,22,29,44
W Go 0E,2E:F5:86:85:2B:A5,2017,12,28,22,29,45
W Go 0E,2E:F5:86:85:2B:A5,2017,12,28,22,30,35
W Go 0E,2E:F5:86:85:2B:A5,2017,12,28,22,36,43
W Go 0E,2E:F5:86:85:2B:A5,2017,12,28,22,41,21
W Go 0E,30:5D:73:13:5A:4B,2017,12,28,22,44,14
W Go 0E,30:5D:73:13:5A:4B,2017,12,28,22,44,23
W Go 0E,30:5D:73:13:5A:4B,2017,12,28,22,47,22
W Go 0E,30:5D:73:13:5A:4B,2017,12,28,22,50,46
W Go 0E,30:5D:73:13:5A:4B,2017,12,28,22,50,47
W Go 0E,3B:F7:41:1D:83:CA,2017,12,28,23,6,57
W Go 0E,3B:F7:41:1D:83:CA,2017,12,28,23,7,1
W Go 0E,3B:F7:41:1D:83:CA,2017,12,28,23,12,4
W Go 0E,03:B7:E7:BC:6E:0A,2017,12,28,23,14,28
W Go 0E,03:B7:E7:BC:6E:0A,2017,12,28,23,14,29
W Go 0E,03:B7:E7:BC:6E:0A,2017,12,28,23,14,54
W Go 0E,03:B7:E7:BC:6E:0A,2017,12,28,23,16,27
W Go 0E,03:B7:E7:BC:6E:0A,2017,12,28,23,21,50
W Go 0E,03:B7:E7:BC:6E:0A,2017,12,28,23,25,2
W Go 0E,27:CE:63:62:84:A4,2017,12,28,23,27,52
W Go 0E,27:CE:63:62:84:A4,2017,12,28,23,28,35
